ID_Sucursal,Sucursal,Fecha,Hora,Tickets,Unidades,Neto,Saldo_Cobertura,Saldo_Cliente
62,MORON,2026-04-12,14,32,61,628904.79,96607.14,487368.48
62,MORON,2026-04-12,15,31,39,386868.95,94097.06,231879.61
62,MORON,2026-04-12,16,42,54,865116.19,391146.68,436686.82
62,MORON,2026-04-12,17,40,46,477818.78,99887.56,369440.56
62,MORON,2026-04-12,18,75,97,1257180.2,423209.91,828553.92
62,MORON,2026-04-12,19,59,92,871835.16,198136.02,543294.77
64,RAMOS MEJIA,2026-04-12,10,50,60,729939.82,180389.14,719497.52
64,RAMOS MEJIA,2026-04-12,11,55,58,643133.07,153494.93,475769.1
64,RAMOS MEJIA,2026-04-12,12,78,88,882082.17,178699.73,660146.68
64,RAMOS MEJIA,2026-04-12,13,39,43,703284.83,368590.5,241323.67
64,RAMOS MEJIA,2026-04-12,14,39,55,456912.51,102118.18,271786.74
64,RAMOS MEJIA,2026-04-12,15,76,89,1145766.16,598549.34,486242.95
64,RAMOS MEJIA,2026-04-12,16,29,34,384668.98,22460.6,228245.47
64,RAMOS MEJIA,2026-04-12,17,58,51,1224111.31,312393.89,712719.47
64,RAMOS MEJIA,2026-04-12,18,60,76,1227195.48,295612.2,719857.93
64,RAMOS MEJIA,2026-04-12,19,71,74,1230377.26,570856.13,698159.13
66,DEVOTO II,2026-04-12,10,91,122,1929236.24,537347.82,1719444.92
66,DEVOTO II,2026-04-12,11,260,358,4486786.9,1162861.71,4325851.78
66,DEVOTO II,2026-04-12,12,247,316,4779121.18,1078056.9,4008804.9
66,DEVOTO II,2026-04-12,13,137,152,2373282.36,366786.27,2088416.55
66,DEVOTO II,2026-04-12,14,122,126,1371689.27,233515.62,2082703.69
66,DEVOTO II,2026-04-12,15,167,190,3009161.05,650764.96,2281408.1
66,DEVOTO II,2026-04-12,16,190,232,2514817.73,437109.63,2989608.83
66,DEVOTO II,2026-04-12,17,223,229,4522672.07,1260224.11,2801348.31
66,DEVOTO II,2026-04-12,18,245,288,3619126.77,829249.67,2353700.81
66,DEVOTO II,2026-04-12,19,252,295,3156231.9,427466.17,3369930.74
66,DEVOTO II,2026-04-12,20,154,232,2164635.5,383299.21,1599263.64
66,DEVOTO II,2026-04-12,21,14,14,107259.56,0.0,157157.08
70,SALADILLO,2026-04-12,0,5,5,33975.52,0.0,45891.04
70,SALADILLO,2026-04-12,1,8,15,118627.85,0.0,136022.7
70,SALADILLO,2026-04-12,2,9,9,74366.24,0.0,89327.33
70,SALADILLO,2026-04-12,3,3,3,30726.39,22086.64,13409.75
70,SALADILLO,2026-04-12,4,9,9,87206.68,0.0,60179.38
70,SALADILLO,2026-04-12,5,8,8,306154.19,0.0,252001.51
70,SALADILLO,2026-04-12,6,3,3,18779.08,0.0,26910.16
70,SALADILLO,2026-04-12,7,9,9,71094.56,0.0,71094.56
